Alignment ID|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|101|101|101|101|101|101|101|101|101|101|102|102|102|102|102|102|102|103|103|103|103|103|103|103|103|103|103|111|111|112|112|113|113|114|114|115|115|121|121|122|122|123|123|124|124|125|125|211|211|212|212|213|213|214|214|215|215|321|321|322|322|323|323|324|324|325|325|411|411|412|412|413|413|414|414|415|415|421|421|422|422|423|423|424|424|425|425
49|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|0.00078|0.00986|0.00042|0.0015|0.00061|0.00169|0.00027|0.00131|0.00077|0.00033|0.00021|0.00037|0.00041|0.00237|0.00096|0.00018|0.00075|0.00043|0.0007|0.00089|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|0.00005|4.64492E-06|4.64492E-06|4.64492E-06|0.00005|4.64492E-06|4.64492E-06|4.64492E-06|0.00006|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|0.00025|0.00009|0.00034|0.00046|0.00029|0.00047|4.64492E-06|0.00033|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06|4.64492E-06
43|0.00012|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|0.00037|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|0.00005|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|0.00005|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|0.00003|0.00003|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|0.00007|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|6.39611E-06|0.00011|0.00017|0.0014|0.00023|0.00088|0.00049|0.00135|0.00181|0.00061|0.00206|0.00146|0.0047|0.0056|0.00394|0.00905|0.00514|0.01521|0.01576|0.00649|0.00842|0.01105|0.00005|6.39611E-06|0.00042|0.00004|0.00029|0.00031|0.00017|0.0002|0.00019|0.00029|0.00268|0.00421|0.0028|0.00269|0.00245|0.00155|0.00209|0.00092|0.00208|0.00245
122|4.17895E-06|0.00033|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|0.00005|0.00004|4.17895E-06|4.17895E-06|4.17895E-06|0.00005|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|0.00016|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|4.17895E-06|0.00006|0.0002|4.17895E-06|4.17895E-06|0.00025|0.00014|0.00031|0.00059|4.17895E-06|0.00075|4.17895E-06|0.00062|0.00043|0.00098|0.00159|0.00044|0.00034|0.00062|0.00013|0.00102|0.0001|0.00003|0.00021|0.00035|0.00016|0.00021|0.00376|0.02527|0.00819|0.01221|0.01102|0.01464|0.01655|0.01387|0.02225|0.01702|0.00701|0.02923|0.01982|0.01676|0.02085|0.02921|0.03052|0.00286|0.02002|0.01517|0.00423|0.00359|0.00796|0.00432|0.00517|0.00604|0.00467|0.00523|0.0048|0.00537|0.01492|0.02385|0.00301|0.01759|0.00194|0.00177|0.00116|0.00062|0.00194|0.00239
130|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00016|0.00005|0.00017|0.00001|0.00001|0.00008|0.00001|0.00068|0.00001|0.00001|0.00012|0.00001|0.00001|0.00001|0.00007|0.00001|0.00008|0.00011|0.00001|0.00007|0.00001|0.00001|0.00001|0.00001|0.00056|0.00001|0.00001|0.01546|0.26207|0.01464|0.0384|0.00779|0.02807|0.00594|0.02288|0.01199|0.00527|0.00601|0.006|0.01364|0.02638|0.02592|0.00441|0.01248|0.00856|0.01073|0.01647|0.00001|0.00011|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00001|0.00007|0.00001|0.00267|0.00862|0.00374|0.00604|0.00769|0.00481|0.00781|0.00319|0.00553|0.00329|0.00095|0.00058|0.00001|0.00249|0.00001|0.00052|0.00054|0.00099|0.00048|0.00071
170|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|0.00006|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|0.00094|0.01473|0.00075|0.00231|0.00071|0.00228|0.00052|0.00233|0.00115|0.00037|0.00028|0.00035|0.0006|0.00237|0.001|0.0003|0.00089|0.0006|0.00072|0.00126|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|0.00041|0.00022|0.00034|0.00047|0.00039|0.00057|0.00017|0.00043|0.0001|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06|3.41977E-06
200|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|1.59719E-06|0.00008|1.59719E-06|0.0015|0.00029|0.00098|0.00037|0.00191|0.00216|0.00093|0.00352|0.0022|0.00886|0.00874|0.00712|0.00802|0.00892|0.01301|0.01312|0.01086|1.59719E-06|0.00572|1.59719E-06|0.00008|0.00026|0.00014|0.00026|0.00034|0.00019|0.00026|0.00016|0.00017|0.0051|0.00652|0.0045|0.00417|0.00373|0.00266|0.00346|0.00181|0.00416|0.00329
204|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|4.53889E-06|0.0001|4.53889E-06|4.53889E-06|0.00011|0.00067|0.0001|0.00004|4.53889E-06|0.00015|0.00003|0.00017|0.00003|0.00036|0.00048|0.00012|0.00085|0.00066|0.00077|0.00074|0.00038|0.00022|0.00063|0.00021|0.00175|0.00177|0.00199|0.02026|0.00459|0.01088|0.00702|0.01859|0.02526|0.01125|0.03545|0.02432|0.09753|0.1005|0.08185|0.16875|0.09318|0.14026|0.1527|0.12216|0.35174|0.23297|0.00197|0.00183|0.0047|0.00209|0.00389|0.00519|0.00327|0.00318|0.00284|0.00268|0.05313|0.07706|0.05177|0.05009|0.04391|0.02958|0.0407|0.01782|0.04024|0.042
211|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|0.00009|0.00011|0.00007|0.00036|0.0002|0.00029|6.89888E-06|0.00067|0.00047|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|6.89888E-06|0.00104|0.00156|0.00072|0.00065|0.00038|0.00009|6.89888E-06|0.00008|0.00016|0.00019
214|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|0.00026|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|0.00002|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|0.00016|0.00006|0.00017|1.70295E-06|0.00003|0.00003|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|0.00251|0.00837|0.0032|0.01182|0.00658|0.01839|0.0136|0.00796|0.01505|0.01228|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|1.70295E-06|0.00659|0.01184|0.00713|0.00715|0.00424|0.00204|0.00266|0.0009|0.00122|0.00142
234|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|0.00019|7.78092E-06|7.78092E-06|7.78092E-06|0.00007|7.78092E-06|0.00006|7.78092E-06|0.00022|0.00039|0.00006|7.78092E-06|0.00046|0.00057|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|7.78092E-06|0.00056|0.00032|0.00134|0.01905|0.00421|0.0111|0.00636|0.02115|0.02709|0.01194|0.03972|0.02826|0.06816|0.07192|0.06163|0.07142|0.07015|0.11573|0.11254|0.09002|0.05104|0.04169|0.00147|0.00123|0.00461|0.00125|0.00415|0.00468|0.00293|0.00288|0.00295|0.00296|0.03998|0.05482|0.03777|0.03519|0.02976|0.01753|0.02527|0.02127|0.02425|0.02286
240|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00004|0.00006|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00015|0.00118|0.00008|0.00203|0.00101|0.00223|0.00208|0.00121|0.00739|0.00184|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00002|0.00131|0.00283|0.00138|0.00141|0.00067|0.00046|0.00035|0.00153|0.00009|0.00002
